Name,Price,Discounted Price,Description,Thumbnail,Image1,Image2,Image3,Image4,Formato,Color,Tag,Mensajeria,Stock,Garantía,Category,Availability,Supplier,Currency,ShippingCost,TasaCambio
INVERSOR DC-AC 12V a 120V - 1000W Q7-LUMINA,$100.00,,"INVERSOR DC-AC 12V a 120V - 1000W Q7-LUMINA

TECNOLOGÍA







30 días de Garantia

Peso: 10.00 lb

5.00 (5 reseñas)

$100.00

Descripción

inversor

Detalles del Producto

TIPO:

Inversor DC-AC

MODELO:

Q7-LUMINA

POTENCIA NOMINAL:

500 W

POTENCIA MÁXIMA:

1000 W

ENTRADA (DC):

12 V DC

Variantes
INVERSOR DC-AC 12V a 120V - 10 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/65608b50-c7c1-4ef6-96f4-b3663bef8dac/02d179a7-0417-40dc-a961-2267c0f13c46.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
INVERSOR DC-AC 12V a 120V - 2200W,$125.00,,"INVERSOR DC-AC 12V a 120V - 2200W

TECNOLOGÍA







30 días de Garantia

Peso: 12.00 lb

5.00 (1 reseñas)

$125.00

Descripción

inversor

Detalles del Producto

TIPO:

Inversor DC-AC

POTENCIA MÁXIMA:

2200 W

ENTRADA (DC):

12 V DC

SALIDA (AC):

120 V AC

FRECUENCIA DE SALIDA:

60 Hz

Variantes
INVERSOR DC-AC 12V a 120V - 22 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/f6e75207-9ae8-4b29-a03f-fb0e89370486/71593d01-962a-4fe6-ae09-0fb8cbc446b6.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
INVERSOR DC-AC 72V a 120V - 4000W Q7-LUMINA,$200.00,,"INVERSOR DC-AC 72V a 120V - 4000W Q7-LUMINA

TECNOLOGÍA







30 días de Garantia

Peso: 48.00 lb

5.00 (5 reseñas)

$200.00

Descripción

El inversor DC–AC Q7-LUMINA convierte la energía de corriente continua (72V DC) en corriente alterna de 120V AC con onda sinusoidal pura, garantizando un suministro eléctrico estable y seguro para tus equipos. Con una potencia máxima de 4000W, es ideal para aplicaciones que requieren alto rendimiento y confiabilidad.

🔹 Características Técnicas:

Tipo: Inversor DC–AC Onda Pura.

Modelo: Q7-LUMINA.

Potencia máxima: 4000 W.

Entrada (DC): 72 V DC.

Salida (AC): 120 V AC.

Onda de salida: Sinusoidal pura (protege equipos sensibles).

🔹 Aplicaciones:

Sistemas de energía solar y eólica.

Respaldo eléctrico en hogares y negocios.

Alimentación de electrodomésticos, herramientas eléctricas y equipos electrónicos sensibles.

Uso en caravanas, campamentos o entornos sin acceso a red eléctrica estable.

🔹 Ventajas:

✅ Suministro estable y seguro gracias a la onda pura.
✅ Alta capacidad (4000W) para equipos de gran consumo.
✅ Ideal para proteger aparatos electrónicos delicados como refrigeradores, televisores, computadoras y equipos de sonido.
✅ Uso versátil en sistemas de respaldo y energía renovable.

 

¿Puedo usar este inversor con la batería de mi moto?
👉 No, este inversor necesita una entrada de 72V DC, mientras que una batería de moto es de 12V. Para usarlo correctamente, se requiere un banco de baterías (6 de 12V en serie) con la capacidad adecuada (Ah) para soportar el consumo de los equipos que vayas a conectar.

 

Uso recomendado

En lugar de una batería de moto, se recomienda usar un banco de baterías de ciclo profundo (deep cycle) o baterías solares/gel/litio que puedan entregar 72V y suficiente capacidad en Ah para soportar el consumo que necesites.

Detalles del Producto

TIPO:

Inversor DC-AC

MODELO:

Q7-LUMINA

POTENCIA MÁXIMA:

4000 W

ENTRADA (DC):

72 V DC

SALIDA (AC):

120 V AC

Variantes
INVERSOR DC-AC 72V a 120V - 40 ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/72ebd81b-d501-4c28-9159-5543d2d9185e/1299eb96-43af-401e-98c0-46920e89af48.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
CARGADOR DE BATERÍA 12V / 12A - 200AMP Q7,$50.00,,"CARGADOR DE BATERÍA 12V / 12A - 200AMP Q7

TECNOLOGÍA







30 días de Garantia

Peso: 5.00 lb

5.00 (2 reseñas)

$50.00

Descripción

*No apto para baterías de litio*

El Q7 Intelligent Pulse Repair Charger es un cargador inteligente diseñado para recuperar y mantener baterías de vehículos en óptimas condiciones. Funciona tanto con baterías de 12V como de 24V, lo que lo hace ideal para autos, motos, camionetas, camiones y equipos grandes.

Además de cargar, incorpora una función avanzada de reparación por pulsos, capaz de ayudar a recuperar baterías sulfatadas que han perdido rendimiento con el tiempo. El equipo se encarga automáticamente de regular la corriente para proteger la batería, evitando sobrecarga o daños.

Es una herramienta indispensable para talleres, mecánicos, transportistas y usuarios que desean extender la vida útil de sus baterías y mantenerlas siempre listas.

Detalles del Producto

TIPO:

Cargador de batería

VOLTAJE DE ENTRADA:

AC 110V–230V

CAPACIDAD MÁXIMA BATERÍA:

Hasta 200 Ah

FRECUENCIA:

50–60 Hz

COMPATIBILIDAD::

Baterías de plomo-ácido (AGM, GEL, SLA, WET)

:

No apto para baterías de litio

SALIDA:

PARA BATERÍAS DE 12V::

12A (modo carga rápida)

PARA BATERÍAS DE 24V::

6A

POTENCIA::

Aproximada 180W–250W según modo de carga

RANGO DE BATERÍA COMPATIBLE::

:

12V: 20Ah–200Ah

:

24V: 20Ah–200Ah

Variantes
CARGADOR DE BATERÍA 12V / 12A ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/ddc2511b-30e1-4812-b67f-a978313e48d8/efa1cdeb-4c8a-4f06-9418-ba67ef4264f4.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
BANCO/ESTACIÓN DE CARGA Q7-LUMINA,$300.00,,"BANCO/ESTACIÓN DE CARGA Q7-LUMINA

TECNOLOGÍA







30 días de Garantia

Peso: 10.00 lb

4.33 (12 reseñas)

$300.00

Descripción

La Q7 ADVANCE500 es una estación de energía portátil diseñada para brindarte respaldo confiable y versátil en el hogar, en exteriores o durante emergencias. Con su batería de litio de 346Wh, múltiples puertos de salida y opciones de recarga (incluyendo panel solar), se convierte en el aliado perfecto para mantener siempre tus dispositivos encendidos.

⚡ Características principales

Batería de litio de 346Wh: compacta y de larga duración.

Potencia de salida de 500W (pico 1000W): ideal para electrodomésticos pequeños, equipos electrónicos y herramientas ligeras.

Entrada DC 12–28V (60W máx.): admite carga por panel solar, pared o vehículo.

Carga rápida y versátil:

3 puertos USB-A (hasta 54W máx.).

1 puerto USB-C PD (hasta 60W máx.) para laptops y dispositivos de carga rápida.

Cargador inalámbrico Qi de 10W para móviles compatibles.

Puerto DC 12V para alimentar equipos de corriente continua.

Toma de corriente AC de 220V (500W).

Funciones adicionales: linterna de 1W y luz LED de emergencia.

🌞 Opciones de recarga

Pared (100–240V AC).

Coche (12V DC).

Panel solar (12–28V DC, hasta 60W) → ideal para uso autónomo en exteriores.

📐 Especificaciones

Modelo: ADVANCE500

Capacidad: 346Wh

Dimensiones: 230 × 168 × 178 mm

Peso: compacto y fácil de transportar

Puertos:

AC: 1 salida de 500W (pico 1000W)

DC: 12–28V, 60W máx.

USB-A: 3 salidas (54W máx.)

USB-C PD: 1 salida hasta 60W

Carga inalámbrica: 10W

Linterna LED: 1W + iluminación auxiliar 1W

🎯 Aplicaciones recomendadas

Respaldo para routers, laptops, móviles y tablets.

Alimentación de electrodomésticos pequeños en apagones.

Fuente de energía para acampadas, viajes o exteriores.

Perfecta para equipos médicos portátiles, cámaras de seguridad y drones.

Detalles del Producto

MODELO:

ADVANCE500

BATERÍA:

Litio

CAPACIDAD :

346Wh

DIMENSIONES:

230 x 168 x 178 mm

PUERTO 12V CD:

12-28V, 60W

TOMA CORRIENTE ALTERNA:

1 de 500W, 1000W de sobretención

PUERTO USB-A:

3 x 5V-3A, 9V-2A, 12V-1.5A, Total 54W Max

PUERTO USB-C:

1 x 5V-3A, 9V-3A, 12V-3A, 15V-3A, 20V-3A, 60W Max

CARGADOR INALÁMBRICO:

1 x 10W

LINTERNA:

1 x 1W

ILUMINACIÓN LED :

1 x 1W

Variantes
BANCO/ESTACIÓN DE CARGA 500W - ...
BANCO/ESTACIÓN DE CARGA 1000W ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/9cf4f154-2ebc-4002-a442-2920e896bba7/099bf344-1598-4e43-8f89-96d542083519.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SWITCH DE ENCENDIDO AUTOMÁTICO 4 VÍAS - 100A Q7-LUMINA,$90.00,,"SWITCH DE ENCENDIDO AUTOMÁTICO 4 VÍAS - 100A Q7-LUMINA

TECNOLOGÍA







30 días de Garantia

Peso: 5.72 lb

5.00 (5 reseñas)

$90.00

Descripción

El Switch de Encendido Automático 4 Vías Q7-LUMINA es un dispositivo diseñado para garantizar un suministro eléctrico confiable mediante la conmutación segura entre dos fuentes de energía (red principal y secundaria). Con una capacidad de 100A y un diseño de 4 polos (trifásico + neutro), ofrece alto rendimiento tanto en aplicaciones residenciales, comerciales como industriales.
🔹 Aplicaciones:

Conmutación entre red principal y secundaria.

Sistemas con generador eléctrico, UPS o energía solar.

Ideal para instalaciones que requieren suministro continuo y seguro.

Uso residencial, comercial e industrial.

🔹 Ventajas:

Garantiza continuidad de servicio sin interrupciones.

Conmutación segura y rápida entre fuentes de energía.

Permite operar de forma manual o automática, según la necesidad.

Diseño robusto con materiales de alta resistencia.

 

1. ¿Puedo usar este switch si tengo un generador eléctrico en mi casa?
✅ Sí, está diseñado para trabajar con generadores, permitiendo cambiar de forma automática o manual entre la red eléctrica y tu fuente de respaldo.

2. ¿Este equipo funciona de manera automática o manual?
👉 Ofrece ambos modos: automático, para que el sistema realice la conmutación por sí solo, y manual, usando el selector giratorio.

3. ¿Qué significa que sea 4 polos?
🔌 Significa que conmuta las tres fases y el neutro, garantizando una transferencia completa y segura del sistema eléctrico.

4. ¿Dónde se puede usar?
✔️ En viviendas, locales comerciales, industrias, talleres y sistemas que incluyan generadores, UPS o energía solar.

5. ¿Qué ventajas me ofrece frente a un interruptor manual simple?
👉 La seguridad de que el cambio entre fuentes se realice correctamente, mayor protección del sistema eléctrico, continuidad de servicio y posibilidad de automatizar la conmutación.

Detalles del Producto

TIPO:

Interruptor de encendido automático

NÚMERO DE VÍAS:

4 vías

CORRIENTE NOMINAL:

100 A

TENSIÓN NOMINAL DE TRABAJO:

400 V AC

TENSIÓN DE AISLAMIENTO:

690 V AC

TENSIÓN SOPORTADA AL IMPULSO:

8 kV

FRECUENCIA DE OPERACIÓN:

50/60 Hz

NÚMERO DE POLOS:

4P (trifásico + neutro)

ENTRADAS DE ENERGÍA:

Power A (Normal / City Power A) Power B (Reverse / City Power B)

MODOS DE OPERACIÓN:

Manual (selector giratorio) Automático (conmutación automática)

SALIDAS AUXILIARES:

Entradas/Salidas pasivas 220V AC

MATERIAL DEL CUERPO:

PC (plástico de alta resistencia al impacto)

APLICACIONES:

Conmutación entre red principal y secundaria Sistemas con generador, UPS o energía solar Uso residencial, comercial e industrial

VIDA ÚTIL ELÉCTRICA:

2000 ciclos

VIDA ÚTIL MECÁNICA:

5000 operaciones manuales

Variantes
SWITCH DE ENCENDIDO AUTOMÁTICO ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/fa92bf29-a46c-4704-ab85-f38ffe0231fd/fb2ac4b4-eb14-4a9e-9b4d-8901e5b91389.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
CUCHILLA DOBLE TIRO - TRIFÁSICA 63A 220/450V Q7-LUMINA,$25.00,,"CUCHILLA DOBLE TIRO - TRIFÁSICA 63A 220/450V Q7-LUMINA

TECNOLOGÍA







30 días de Garantia

Peso: 1.00 lb

5.00 (5 reseñas)

$25.00

Descripción

🔹 Cuchilla Doble Tiro Trifásica 63A 220/450V Q7-LUMINA

Dispositivo de conmutación manual diseñado para sistemas trifásicos, con capacidad de 63A y voltaje de 220–450V AC.

✅ Uso principal: Permite cambiar de forma segura entre dos fuentes de energía (como red eléctrica y generador), garantizando continuidad y protección en instalaciones industriales, comerciales o residenciales.

Características:

Tipo: Trifásico.

Corriente nominal: 63 A.

Voltaje: 220–450 V AC.

Función destacada: Seguridad en transferencias eléctricas.

👉 Ideal para asegurar un suministro confiable de energía en situaciones donde se requiere respaldo o transferencia de carga.

❓ Preguntas Frecuentes

1. ¿Puedo usar esta cuchilla si tengo un generador eléctrico en mi casa cuando no hay corriente?
✅ Sí, la Cuchilla Doble Tiro Trifásica Q7-LUMINA está diseñada justamente para eso. Te permite cambiar de manera segura la alimentación de tu vivienda entre la red eléctrica y tu generador, evitando riesgos de conexiones directas.

2. ¿En qué me sirve este dispositivo?
👉 Sirve para garantizar que, cuando falte la corriente, puedas conmutar fácilmente hacia tu generador y seguir usando tus equipos eléctricos sin interrupciones. Además, protege tus instalaciones al hacer la transferencia de forma ordenada y confiable.

3. ¿El cambio de energía se hace de forma automática o manual?
👉 Este modelo es de operación manual. Eso significa que, cuando se vaya la corriente, debes accionar la cuchilla para pasar de la red eléctrica a tu generador, y viceversa.

📌 Si buscas una transferencia automática, lo ideal sería un ATS (Switch de Transferencia Automática), que realiza el cambio por sí solo cuando detecta la ausencia de energía.

Detalles del Producto

TIPO:

Trifásico

CORRIENTE NOMINAL:

63 A

VOLTAJE:

220–450 V AC

FUNCIÓN DESTACADA:

Seguridad en transferencias eléctricas

APLICACIÓN:

Cambio manual entre dos fuentes de energía (red pública / generador, o diferentes acometidas).

Variantes
CUCHILLA DOBLE TIRO - TRIFÁSIC ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/5aeeb424-f13e-4ac2-9167-0234ab939613/382a3169-7822-4399-a027-4e4b05816535.jpg,,,,,,,,,10,30 días de Garantia,Energía y Electricidad,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
"SMART TV 32"" HD SANKEY",$180.00,,"SMART TV 32"" HD SANKEY

ELECTRODOMÉSTICOS







90 días de Garantia

Peso: 8.00 lb

5.00 (3 reseñas)

$180.00

Descripción

El Sankey TV 32 CLED-32SDL2 ofrece una pantalla HD de 32 pulgadas optimizada con tecnología Cinema Vision, ideal para disfrutar contenido en streaming con una imagen clara y estable. Este televisor inteligente integra el sistema WhaleOS, compatible con Netflix, YouTube, Prime Video y más, e incluye sonido Dolby Audio para una experiencia más completa. Su diseño ultradelgado y sin marco facilita la integración en cualquier espacio, mientras que su amplia conectividad —HDMI, USB, Bluetooth y Ethernet— permite enlazar múltiples dispositivos. Una opción funcional y versátil dentro de los televisores LED HD.

Nota: Le informamos que nuestra empresa no se hace responsable por la instalación, configuración o uso de aplicaciones, programas o servicios de terceros. 

El uso de este tipo de software puede afectar el rendimiento, la seguridad o el correcto funcionamiento del dispositivo adquirido. Cualquier inconveniente derivado del uso de estas aplicaciones o servicios queda fuera de nuestra garantía y soporte técnico.

Detalles del Producto

MARCA:

SANKEY

MODELO:

CLED-32SDL2

PANTALLA Y DISEÑO:

TAMAÑO DE PANTALLA:

32"" LED

RESOLUCIÓN:

1366 × 768 (HD)

FRECUENCIA DE ACTUALIZACIÓN:

60 Hz

ÁNGULO DE VISIÓN:

178°

TECNOLOGÍA DE IMAGEN:

Cinema Vision

DISEÑO:

Ultra delgado y sin marco (Frameless)

SISTEMA Y FUNCIONES INTELIGENTES:

SISTEMA OPERATIVO:

WhaleOS

PROCESADOR:

Quad Core

APPS COMPATIBLES:

Netflix, YouTube, Prime Video, Disney+, IPTV

SONIDO:

Dolby Audio

SINTONIZADOR DIGITAL:

DVB-T1/T2

CONECTIVIDAD Y PUERTOS:

HDMI, USB, RJ45 (Ethernet), Bluetooth, AV, Salida coaxial, Salida para audífonos

OTRAS CARACTERÍSTICAS:

CONSUMO DE ENERGÍA:

48 W

VOLTAJE:

AC 100–240V

CONTROL REMOTO:

Incluido (multifunción)

Variantes
SMART TV 32"" HD SANKEY
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/64009664-606d-4282-9601-12b6a48d3be5/67bac85d-803a-4e5d-adfa-fbe589cc3bb5.jpg,,,,,,,,,10,90 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
"SMART TV 40"" FULL HD SANKEY",$265.00,,"SMART TV 40"" FULL HD SANKEY

ELECTRODOMÉSTICOS







90 días de Garantia

Peso: 13.00 lb

5.00 (3 reseñas)

$265.00

Descripción

El Sankey TV 40 CLED-40SDL7 es un televisor Full HD diseñado para ofrecer una visualización nítida y estable, integrando tecnología LED Vision y un panel sin marco que optimiza el espacio visible. Como Smart TV con Whale OS y procesador Quad Core, permite acceder a plataformas como Netflix, YouTube, Prime Video, Disney+ e IPTV. Incorpora Dolby Audio, Bluetooth integrado y funciones como control por voz, búsqueda inteligente y grabación de contenido vía USB. Su sintonizador digital DVB-T1/T2 y su conectividad completa lo convierten en un equipo versátil para uso doméstico.

Nota: Le informamos que nuestra empresa no se hace responsable por la instalación, configuración o uso de aplicaciones, programas o servicios de terceros. 

El uso de este tipo de software puede afectar el rendimiento, la seguridad o el correcto funcionamiento del dispositivo adquirido. Cualquier inconveniente derivado del uso de estas aplicaciones o servicios queda fuera de nuestra garantía y soporte técnico.

Detalles del Producto

MODELO:

CLED‑40SDL7

PANTALLA Y DISEÑO:

TAMAÑO:

40"" (Class) LED

RESOLUCIÓN:

1920 × 1080 (Full HD)

TECNOLOGÍA:

LED Vision

CINEMA VISION:

Sí

DISEÑO:

Frameless (sin marco)

SISTEMA Y FUNCIONES INTELIGENTES:

SISTEMA OPERATIVO:

Whale OS

PROCESADOR:

Quad Core

DOLBY AUDIO:

Sí

BLUETOOTH INTEGRADO:

Sí

CONTROL POR VOZ:

Sí

BÚSQUEDA POR VOZ Y RECOMENDACIONES:

Sí

GRABACIÓN PVR:

Sí (USB o disco duro externo)

COMPATIBLE CON:

Netflix, YouTube, Prime Video, Disney+, IPTV

SINTONIZADOR DIGITAL:

DVB-T1/T2

CONECTIVIDAD Y PUERTOS:

HDMI, USB (reproducción y grabación), Coaxial Output, Stereo Headphones Jack, RJ45 (Ethernet), AV / Video Audio Inputs, Bluetooth

VOLTAJE:

AC 100–240V

CONSUMO:

75W

Variantes
SMART TV 40"" FULL HD SANKEY
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6a5ccad5-3816-4488-bfb3-2fc237943531/e1e563d2-cb61-4584-a5cc-015a4d00630d.jpg,,,,,,,,,10,90 días de Garantia,Audio y Video,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
VAPORERA DIGITAL HAMILTON BEACH,$22.00,,"VAPORERA DIGITAL HAMILTON BEACH

ELECTRODOMÉSTICOS







15 días de Garantia

Peso: 6.60 lb

5.00 (4 reseñas)

$22.00

Descripción

Disfruta de una cocción saludable, rápida y sin complicaciones con la Vaporera Digital Hamilton Beach. Con su panel digital y temporizador, podrás programar tus comidas y mantenerlas calientes automáticamente hasta el momento de servir. Su diseño compacto y los recipientes apilables te permiten preparar distintos alimentos al mismo tiempo sin ocupar mucho espacio, aprovechando al máximo su capacidad de 5.2 litros. Ideal para quienes buscan eficiencia, practicidad y alimentación saludable en su día a día.

 

 

Detalles del Producto

MARCA:

Hamilton Beach

MODELO:

HB-37530Z

CAPACIDAD:

5.2 Litros

VOLTAJE/FRECUENCIA:

110 V/60Hz

POTENCIA:

800 W

PANEL:

Digital,Temporizador y función automática de conservación del calor

RECIPIENTES:

Almacenaje compacto para vapor apilables de uno o dos niveles, Reservorio de agua

DIMENSIONES:

Alto: 322 cm Ancho: 35 cm

Variantes
VAPORERA DIGITAL HAMILTON BEAC ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/46e667f0-a20a-4f17-ad81-44518e44014c/c328201b-08f2-45f3-a035-9af1012e9be6.jpg,,,,,,,,,10,15 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
HDD 3.5 INCH 2 TB - Seagate,$50.00,,"HDD 3.5 INCH 2 TB - Seagate

TECNOLOGÍA







30 días de Garantia

Peso: 0.70 lb

5.00 (6 reseñas)

$50.00

Descripción

Disco Duro Interno de 2TB

Detalles del Producto

FABRICANTE:

Seagate

N.º DE PARTE:

ST2000DM006

LÍNEA DE PRODUCTO:

BarraCuda

TIPO DE PRODUCTO:

Disco Duro Interno

CAPACIDAD:

2 TB

Variantes
HDD 3.5 INCH 2 TB - Seagate
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/7019fa33-340f-4403-8fc2-d203dff62094/825382a3-a795-42da-9655-5f1657604321.jpg,,,,,,,,,10,30 días de Garantia,Computación y Gaming,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
OLLA REINA ROYAL ANALOGICA 6L,$60.00,,"OLLA REINA ROYAL ANALOGICA 6L

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 12.65 lb

5.00 (1 reseñas)

$60.00

Descripción

Ofrece todos los beneficios de una olla arrocera y de presión convencional.

Detalles del Producto

MARCA:

Royal

MODELO:

REPC60E

CAPACIDAD:

6 Litros

POTENCIA:

1000 W

VOLTAJE:

110 V

FRECUENCIA:

60Hz

MATERIAL:

Cazuela desmontable de aluminio

SEGURIDAD:

Incluye cierre de seguridad que evita accidentes durante la presurización, cacerola interna de aluminio

Variantes
OLLA REINA ROYAL ANALOGICA 6L
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/82bcaa58-efcb-48aa-a5d0-50e13746e2c1/28b52755-1072-4fe2-9d02-1ecacce1c5c9.jpg,,,,,,,,,10,30 días de Garantia,Pequeños Electrodomésticos,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
NEVERA EXHIBIDORA VERTICAL 13.7 PIES,$650.00,,"NEVERA EXHIBIDORA VERTICAL 13.7 PIES

ELECTRODOMÉSTICOS







180 días de Garantia

Peso: 182.60 lb

5.00 (4 reseñas)

$650.00

Descripción

nevera,nevera exhibidora,nevera 13 pies,Milexus

Detalles del Producto

MODELO:

ML-ED-390L

CAPACIDAD NETA TOTAL:

278 litros

TIPO DE REFRIGERACIÓN:

Solo refrigeración (sin congelador)

CLASE CLIMÁTICA:

ST

NIVEL DE RUIDO:

42 dB

ACABADO:

PCM color gris

DISEÑO DE RESPALDO:

Al ras

PUERTA REVERSIBLE:

No

PATAS AJUSTABLES:

No

MANIJA:

Empotrada

CERRADURA (OPCIONAL):

Sí

CONTROL DE TEMPERATURA:

Mecánico

DESCONGELACIÓN:

Manual

VENTILADOR DE CONDENSACIÓN:

No

LÁMPARA INTERIOR:

Sí

FÁBRICA DE HIELO:

No

DIMENSIONES (AN X PROF X ALT):

600 x 600 x 1800 mm

DIMENSIONES EMPACADO:

645 x 625 x 1820 mm

Variantes
NEVERA EXHIBIDORA VERTICAL 13. ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/6671cad9-4519-4e83-b462-4f77d02bdbe8/661971c0-927c-4ab3-b29d-44356dc776d6.jpg,,,,,,,,,10,180 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SOPORTE PARA COMPRESOR DE SPLIT,$20.00,,"SOPORTE PARA COMPRESOR DE SPLIT

ÚTILES DEL HOGAR







15 días de Garantia

Peso: 5.10 lb

4.67 (6 reseñas)

$20.00

Descripción

Capacidad de carga: Soporta hasta 100 kg de peso 

Dimensiones: 0.48 × 0.070 × 0.065 m (largo × ancho × alto).

Detalles del Producto

MODELO:

ML‑AC‑BRACKET

COMPATIBILIDAD BTU:

Compatible con equipos desde 9 000 hasta 24 000 BTU

CAPACIDAD DE CARGA:

Soporta hasta 100 kg de peso

PESO:

2.3 kg

DIMENSIONES:

0.48 × 0.070 × 0.065 m (largo × ancho × alto).

Variantes
SOPORTE PARA COMPRESOR DE SPLI ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/cdf422b2-7e32-4c55-810b-467240b5a945/f43f9fd2-83c7-4aec-9682-3d093e24af9a.jpg,,,,,,,,,10,15 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
SET UTENSILIOS DE COCINA,$30.00,,"SET DE UTENSILIOS DE COCINA DE SILICONA CON SOPORTE

ÚTILES DEL HOGAR







0 días de Garantia

Peso: 2.14 lb

0.00 (0 reseñas)

$12.00

Descripción

El Juego de Utensilios de Silicona con Soporte está diseñado para facilitar la preparación de alimentos de forma segura y cómoda. Gracias a su silicona de grado alimenticio, ofrece resistencia a temperaturas extremas (desde muy frío hasta alto calor) sin deformarse ni desprender olores.

Su superficie suave y flexible protege las superficies de cocción, especialmente sartenes y ollas antiadherentes, evitando rayaduras o daños. El material no absorbente e higiénico facilita la limpieza y evita la acumulación de residuos, lo que ayuda a mantener mejores estándares de higiene.

Además, su diseño equilibrado y ergonómico proporciona un agarre cómodo y práctico en el uso diario. El soporte incluido permite mantener los utensilios organizados y accesibles en la cocina.

Detalles del Producto

COLORES DISPONIBLES::

negro,gris,verde,violeta,rosado,rojo

MATERIALES:

Cuerpo de silicona de grado alimenticio (aprobada por la FDA) • Mango ergonómico imitación de madera • Soporte de plástico resistente

DISEÑO:

anti-rayaduras,fácil de limpiar ,reduce el ruido al cocinar

RESISTENCIA TÉRMICA:

Temperaturas desde -30 °C hasta 230 °C

INCLUYE UTENSILIOS COMO:

• Batidor • Espátula • Cucharón • Cucharas ranuradas • Pinzas • Pincel • Cucharas varias

Variantes
SET DE UTENSILIOS DE COCINA DE ...
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/20cd78f7-f8c8-4b3e-9894-5f32655d6785/3a8af741-6682-4e10-b2d8-f4e0d6633353.jpg,,,,,,,,,10,0 días de Garantia,Hogar y Muebles,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
VENTILADOR RECARGABLE SANKEY,$70.00,,"VENTILADOR RECARGABLE SANKEY

ELECTRODOMÉSTICOS







30 días de Garantia

Peso: 12.98 lb

5.00 (6 reseñas)

$70.00

Descripción

Bateria Extraible

Detalles del Producto

MARCA:

Sankey

MODELO:

FN-17BAT10

TAMAÑO:

16¨ Pulgadas, altura ajustable

VOLTAJE/FRECUENCIA:

110-220V/50-60Hz

POTENCIA:

24W

DURACION DE LA BATERIA:

12horas-bajo/7.5horas-medio/4.5horas-alta

TIEMPO DE CARGA:

12 horas 

VELOCIDAD:

3 niveles de velocidad

LUZ:

2 niveles de velocidad baja/alta

MATERIAL:

Plastico, oscilador y malla de meta

BATERÍA:

RB670  6V, 7.0Ah. Extraíble

PUERTOS:

Entrada de 12V, salida USB 5V (carga rápida)

LÁMPARA:

Integrada al ventilador, luces LED

FUNCIONALIDADES:

Permite cargar mientras se usa. Protección de la batería; al conectar el ventilador a la corriente no permite seleccionar corriente directa

Variantes
VENTILADOR RECARGABLE SANKEY
1
Añadir al carrito
Añadir y comprar",https://api.7casa.com/media/products/899317eb-4607-4462-a26c-33f4600f5cf5/aabc21e4-4e2d-46fd-b937-0d5815935765.jpg,,,,,,,,,10,30 días de Garantia,Línea Blanca y Climatización,,VP,"USD, EURO 1x1, CUP efectivo + 10",,
